Antecedentes; ; ; ; ; ; ; ;Consequentes; ; ; ; ; ; ; ;Suporte;Confianca
Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria;Estado;Agravo;Sexo;RacaCor;Agente;Antibiotico;Resistencia;FaixaEtaria
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;RS; ; ; ; ;Cefoxitina; ;13;0.12;1.24
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina;R; ; ; ; ; ; ; ; ;13;1.89;56.04
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Aztreonam;R;10;PR; ;M; ; ; ; ; ;0.01;57.69
 ;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Trimetoprim/Sulfametoxazol;R; ; ; ; ; ; ; ; ;13;X;59.66
 ;0; ;PARDA;Klebsiella pneumoniae subsp. pneumoniae;Meropenem;S;13;RN; ; ; ; ; ; ; ;0.01;70.59
 ;0;F; ; ; ; ; ; ; ; ; ; ;Cefoxitina; ;13;0.86;2.12
 ;0;F; ; ; ; ;12; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;3.01;53.29
 ;0;F; ; ; ;R; ; ; ; ; ; ; ; ; ;0;0
 ;0;F; ; ; ;R; ;TO; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ;6;0.0;0.01
 ;0;F; ; ;Amoxacilina/Acido Clavulanico;R; ;RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;7;0.01;1.24
 ;0;F; ; ;Cefepime; ;13;RN; ; ;PRETA; ; ;R; ;0.0;0.05
 ;0;F; ; ;Ceftazidima;R; ;AP; ; ;NA;Acinetobacter baumannii; ; ; ;0.03;2.29
 ;0;F; ; ;Ertapenem;R; ; ; ; ; ; ; ; ; ;X;0
 ;0;F; ; ;Piperacilina/Tazobactam;R;12;RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.15;47.92
 ;0;F; ;Acinetobacter baumannii;Amicacina; ; ;RO; ; ;NA; ; ;S; ;0.01;1.63
 ;0;F; ;Acinetobacter baumannii;Colistin; ; ;GO; ; ;NA; ; ;S;12;0.0;0.88
 ;0;F; ;Acinetobacter baumannii;Trimetoprim/Sulfametoxazol;R; ; ; ; ; ; ; ; ; ;0;0
 ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ; ;NA; ;Piperacilina/Tazobactam;R;13;0.6;2.41
 ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;7; ; ; ; ; ;Piperacilina/Tazobactam; ; ;0.03;5.53
 ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ;NA; ; ; ; ;X;0
 ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae;Cefepime; ; ;RN; ; ;NA; ; ;S;9;0.0;0.13
 ;0;F;BRANCA; ; ; ; ;RS; ; ; ; ;Ertapenem;R;13;0.09;1.81
 ;0;F;BRANCA; ;Gentamicina; ;6;RS; ; ; ; ; ;S; ;0.0;27.27
 ;0;F;BRANCA; ;Penicilina; ; ;AP; ; ; ; ; ;S; ;0.0;50.0
 ;0;F;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ; ; ; ;Cefalotina;R;12;0.0;0.08
 ;0;F;BRANCA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ;Cefotaxima; ;13;0.04;1.61
 ;0;F;BRANCA;Klebsiella pneumoniae subsp. pneumoniae;Amicacina; ;13;PR; ; ; ; ; ;S; ;0.0;3.01
 ;0;F;NA; ; ; ; ;RS; ; ; ; ; ;R; ;18.34;44.78
 ;0;F;NA; ; ; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;X;67.97
 ;0;F;NA; ; ;R;12;AP; ; ; ;Acinetobacter baumannii;Ampicilina; ; ;0.01;0.16
 ;0;F;NA; ; ;R;13;PR; ; ; ;Complexo Acinetobacter baumannii;Gentamicina; ; ;0.02;0.12
 ;0;F;NA; ;Ampicilina; ; ;PR; ; ; ; ; ;R;3;0.0;0.04
 ;0;F;NA; ;Cefoxitina; ;13;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.52;60.15
 ;0;F;NA; ;Nitrofurantoina;R;13;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.22;86.98
 ;0;F;NA;Acinetobacter baumannii; ; ; ;RN; ; ; ; ;Tigeciclina;S;13;0.02;0.24
 ;0;F;NA;Acinetobacter baumannii; ; ; ;RO; ; ; ; ;Ceftriaxona;R;13;0.01;0.06
 ;0;F;NA;Acinetobacter baumannii;Levofloxacina;R; ;PR; ; ; ; ; ; ;7;0.0;0.32
 ;0;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS; ; ; ; ;Gentamicina; ;13;0.45;2.24
 ;0;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS; ; ; ; ;Levofloxacina; ;9;0.02;0.12
 ;0;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;11;RS; ; ; ; ;Colistin; ; ;0.01;0.37
 ;0;F;PRETA;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem;R; ;RS; ; ; ; ; ; ;12;0.0;14.81
 ;0;M; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0
 ;0;M; ; ; ; ; ;PR; ; ;NA;Acinetobacter baumannii;Imipenem;R;13;0.03;0.05
 ;0;M; ; ; ; ; ;PR; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina/Sulbactam;R;11;0.05;0.08
 ;0;M; ; ; ; ;13; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina; ; ;1.07;3.89
 ;0;M; ; ; ;R; ; ; ; ; ; ; ; ; ;0;0
 ;0;M; ; ; ;R; ;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;17.87;41.62
 ;0;M; ; ; ;R;13;RS; ; ;BRANCA;Acinetobacter sp.;Ciprofloxacina; ; ;0.01;0.07
 ;0;M; ; ; ;S; ;RN; ; ;NA;Acinetobacter baumannii;Tigeciclina; ;12;0.01;0.08
 ;0;M; ; ;Amoxacilina/Acido Clavulanico; ; ; ; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;0.68;44.2
 ;0;M; ; ;Ampicilina; ; ;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13;0.72;30.67
 ;0;M; ; ;Ceftazidima; ;12; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.08;25.0
 ;0;M; ; ;Ceftriaxona; ;12;RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.21;42.84
 ;0;M; ; ;Ertapenem;R; ; ; ; ; ; ; ; ; ;X;0
 ;0;M; ; ;Nitrofurantoina; ; ;RS; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;0.21;44.8
 ;0;M; ; ;Piperacilina/Tazobactam; ; ;RS; ; ;BRANCA;Acinetobacter baumannii; ;R;13;0.11;3.38
 ;0;M; ; ;Piperacilina/Tazobactam; ; ;RS; ; ;NA;Acinetobacter baumannii; ;R;13;0.26;7.58
 ;0;M; ; ;Tigeciclina; ;13;PR; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;0.11;15.1
 ;0;M; ;Acinetobacter baumannii; ; ;13; ; ; ; ; ;Ciprofloxacina; ; ;0.54;7.56
 ;0;M; ;Acinetobacter baumannii; ; ;9;PI; ; ;NA; ;Amicacina;R; ;0.0;0.17
 ;0;M; ;Acinetobacter baumannii; ;R; ;RS; ; ;BRANCA; ;Ceftriaxona; ;13;0.11;0.87
 ;0;M; ;Acinetobacter baumannii;Polimixina B;S; ;AC; ; ;NA; ; ; ;6;0.0;1.03
 ;0;M; ;Acinetobacter sp.; ;R;11;AC; ; ;NA; ;Piperacilina/Tazobactam; ; ;0.01;4.08
 ;0;M; ;Complexo Acinetobacter baumannii; ; ; ;PR; ; ;NA; ;Cefoxitina;R;13;0.01;0.52
 ;0;M; ;Klebsiella oxytoca; ;R;12;RS; ; ;NA; ; ; ; ;0.2;69.27
 ;0;M; ;Klebsiella oxytoca; ;S;13;RJ; ; ;PRETA; ;Piperacilina/Tazobactam; ; ;0.0;0.25
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Cefuroxima;R;13;X;1.22
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ; ;NA; ; ;R; ;17.88;55.42
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;RS; ; ;NA; ;Piperacilina/Tazobactam;R;13;0.71;2.21
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;12;RS; ; ;NA; ;Cefoxitina;R; ;0.19;3.64
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;RS; ; ;BRANCA; ;Gentamicina; ;13;0.09;0.36
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;12;RS; ; ;NA; ;Nitrofurantoina; ; ;0.05;1.15
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;6;RS; ; ; ; ; ; ; ;0.27;56.28
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Amoxacilina/Acido Clavulanico; ;13; ; ; ;NA; ; ;R; ;0.68;96.25
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ;RS; ; ;PARDA; ; ;R;13;0.0;0.07
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13; ; ; ;NA; ; ; ; ;X;0
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Meropenem;S;13;RN; ; ; ; ; ; ; ;0.03;21.82
 ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Piperacilina/Tazobactam; ; ; ; ; ; ; ; ; ; ;0;0
 ;0;M; ;Mycobacterium sp.;Isoniazida; ; ;MS; ; ;NA; ; ;R; ;0.03;11.42
 ;0;M;AMARELA; ;Ampicilina; ;9;RO; ; ; ;Acinetobacter baumannii; ;R; ;0.0;50.0
 ;0;M;BRANCA;Klebsiella pneumoniae subsp. pneumoniae;Cefazolina;R;13;RS; ; ; ; ; ; ; ;0;0
 ;0;M;BRANCA;Klebsiella pneumoniae subsp. pneumoniae;Levofloxacina; ;13;RS; ; ; ; ; ;R; ;0.11;87.3
 ;0;M;NA; ; ; ; ; ; ; ; ; ; ; ; ;0;0
 ;0;M;NA; ; ; ; ; ; ; ; ; ;Amicacina;R;8;0.06;0.09
 ;0;M;NA; ; ; ;1;RN; ; ; ;Klebsiella oxytoca;Ampicilina/Sulbactam;S; ;0.0;0.04
 ;0;M;NA; ; ; ;13;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Nitrofurantoina; ; ;0.22;0.81
 ;0;M;NA; ; ;R; ; ; ; ; ; ; ; ;13;21.66;50.2
 ;0;M;NA; ; ;R;7;RJ; ; ; ;Acinetobacter baumannii;Meropenem; ; ;0.0;0.12
 ;0;M;NA; ;Cefepime;S; ;AP; ; ; ;Acinetobacter baumannii; ; ;13;0.01;2.02
 ;0;M;NA; ;Meropenem; ; ; ; ; ; ; ; ; ; ;0;0
 ;0;M;NA; ;Trimetoprim/Sulfametoxazol; ;13;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.55;52.38
 ;0;M;NA;Acinetobacter baumannii; ; ; ;RS; ; ; ; ;Ceftazidima;R;13;0.24;1.41
 ;0;M;NA;Acinetobacter baumannii;Cefoxitina; ; ;MG; ; ; ; ; ;R;7;0.0;0.27
 ;0;M;NA;Klebsiella oxytoca;Cefazolina;R; ;RS; ; ; ; ; ; ;11;0.01;13.59
 ;0;M;PRETA; ; ;S;12;RS; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina; ; ;0.0;9.3
 ;1;M; ;Complexo Acinetobacter baumannii;Ciprofloxacina; ; ; ; ; ;NA; ; ;R;6;0.12;1.81
 ;1;M; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina; ;12;RS; ; ;BRANCA; ; ;R; ;0.11;11.54
AC; ; ; ; ; ; ;12; ; ; ;NA;Acinetobacter baumannii;Ciprofloxacina;R; ;0.02;3.05
AC; ; ; ; ; ; ;13; ;0;M;NA;Acinetobacter baumannii;Amicacina;S; ;0.03;1.92
AC; ; ; ; ; ;R;9; ; ;M;NA;Acinetobacter baumannii;Cefotaxima; ; ;0.01;3.4
AC; ; ; ; ;Amicacina;S; ; ;0;F;AMARELA;Acinetobacter baumannii; ; ;6;0.0;0.23
AC; ; ; ; ;Amicacina;S;10; ;0;F;AMARELA;Acinetobacter baumannii; ; ; ;0.0;4.35
AC; ; ; ; ;Piperacilina/Tazobactam;R;13; ;0;F;NA;Acinetobacter baumannii; ; ; ;0.02;38.46
AC; ; ; ;Klebsiella oxytoca;Cefoxitina;R;13; ;0;F;BRANCA; ; ; ; ;0.0;5.88
AC; ; ;NA;Acinetobacter baumannii; ; ; ; ;0; ; ; ;Tetraciclina;S;13;0.04;1.42
AC; ; ;NA;Acinetobacter baumannii;Ceftazidima;R; ; ;0;M; ; ; ; ;12;0.01;7.66
AC; ; ;NA;Klebsiella oxytoca;Norfloxacina;S; ; ;0;F; ; ; ; ;4;0.0;6.67
AC; ;F; ; ; ;S; ; ;0; ;NA;Acinetobacter sp.;Ampicilina/Sulbactam; ;11;0.0;0.13
AC; ;F;NA; ; ; ;12; ;0; ; ;Acinetobacter baumannii;Piperacilina/Tazobactam;R; ;0.01;3.19
AC; ;F;NA;Acinetobacter baumannii; ;S;13; ;0; ; ; ;Amicacina; ; ;0.03;16.42
AC; ;F;NA;Klebsiella oxytoca;Sulfametoxazol/trimetoprim;R; ; ; ; ; ; ; ; ; ;0;0
AC; ;M; ;Acinetobacter baumannii;Ceftazidima;R; ; ;0; ;NA; ; ; ;13;0.03;28.26
AC; ;M;NA; ;Ampicilina/Sulbactam; ; ; ;0; ; ;Acinetobacter sp.; ;S;8;0.0;3.28
AC;0; ; ; ; ; ;12; ; ;F;NA;Acinetobacter sp.;Ceftriaxona;R; ;0.0;0.39
AC;0; ;NA; ; ; ;7; ; ;M; ;Acinetobacter sp.;Amoxacilina/Acido Clavulanico;R; ;0.01;1.67
AC;0; ;NA; ;Cefoxitina;R; ; ; ;F; ;Acinetobacter baumannii; ; ;12;0.02;4.1
AC;0; ;NA;Acinetobacter baumannii;Polimixina B; ;13; ; ;M; ; ; ;S; ;0.03;43.36
AC;0;F;NA;Acinetobacter baumannii;Aztreonam; ; ; ; ; ; ; ; ;R;11;0.0;4.55
AC;0;M;NA;Acinetobacter baumannii; ;R; ; ; ; ; ; ;Cefoxitina; ;10;0.01;0.87
AL; ;M;NA; ; ;R;8; ;0; ; ;Acinetobacter baumannii;Cefuroxima; ; ;0.0;14.29
AP; ; ; ;Acinetobacter baumannii;Ampicilina; ;13; ;0;M;NA; ; ;R; ;0.02;65.85
AP; ; ; ;Acinetobacter baumannii;Cefepime; ;3; ;0;F;NA; ; ;R; ;0.0;50.0
AP;0; ; ; ;Ciprofloxacina;R; ; ; ;F;NA;Acinetobacter baumannii; ; ;10;0.0;0.81
AP;0; ; ;Klebsiella oxytoca; ; ;1; ; ;M;NA; ;Ciprofloxacina;S; ;0.09;1.97
AP;0; ;NA;Acinetobacter baumannii; ; ;12; ; ; ; ; ;Ciprofloxacina;R; ;0.02;6.5
AP;0;F;NA;Acinetobacter baumannii; ; ;4; ; ; ; ; ;Cefepime;S; ;0.0;9.09
AP;0;M; ; ;Ciprofloxacina; ;1; ; ; ;NA; ; ;S; ;2.02;43.39
AP;0;M; ;Acinetobacter baumannii; ; ; ; ; ; ;NA; ;Cefepime;S;13;0.01;1.08
CE; ; ; ; ; ;R;13; ;0;M;NA;Klebsiella pneumoniae subsp. pneumoniae;Meropenem; ; ;0.01;6.11
CE; ; ; ;Streptococcus sp.; ; ;6; ;0;F;AMARELA; ;Norfloxacina;S; ;0.0;0.95
CE;0;F;NA;Streptococcus sp.;Gentamicina; ; ; ; ; ; ; ; ;R; ;0.01;37.04
ES; ;M;NA;Acinetobacter baumannii; ;S;13; ; ; ; ; ;Levofloxacina; ; ;0.0;0.65
ES; ;M;PARDA; ;Cloranfenicol;R; ; ;0; ; ;Acinetobacter baumannii; ; ; ;0;0
ES;0; ;NA;Acinetobacter baumannii;Piperacilina/Tazobactam;R; ; ; ;F; ; ; ; ;13;0.01;14.41
ES;0;F; ; ; ;R; ; ; ; ; ;Acinetobacter baumannii;Acido Nalidixico; ;12;0.0;0.21
GO; ; ; ; ; ; ;12; ;0;M;NA;Acinetobacter baumannii;Polimixina B;S; ;0.01;3.65
GO; ; ;NA;Acinetobacter baumannii;Ciprofloxacina; ; ; ;0;M; ; ; ;R;8;0.0;2.33
GO; ;F; ; ;Ceftazidima; ;12; ;0; ;NA;Acinetobacter baumannii; ;R; ;0.01;88.89
GO; ;F; ;Acinetobacter lwoffii; ;S;11; ;0; ;NA; ;Meropenem; ; ;0.0;18.18
GO; ;M; ; ; ; ;9; ;0; ;NA;Acinetobacter baumannii;Ceftazidima;R; ;0.01;6.04
GO; ;M;NA;Acinetobacter baumannii;Sulfametoxazol/trimetoprim;S; ; ;0; ; ; ; ; ;13;0.01;39.13
GO;0; ; ; ; ;R; ; ; ;M;NA;Acinetobacter baumannii;Imipenem; ;6;0.01;0.32
GO;0; ; ; ; ;S;8; ; ;M;BRANCA;Acinetobacter sp.;Gentamicina; ; ;0.0;2.13
GO;0; ;NA;Acinetobacter sp.;Ampicilina/Sulbactam;R;12; ; ;M; ; ; ; ; ;0.0;75.0
GO;0;F; ; ; ;S; ; ; ; ;NA;Acinetobacter baumannii;Tigeciclina; ;11;0.0;0.15
GO;0;F; ;Acinetobacter baumannii;Amicacina; ;11; ; ; ;NA; ; ;R; ;0.01;45.45
GO;0;M;NA;Acinetobacter baumannii; ;R;10; ; ; ; ; ;Piperacilina/Tazobactam; ; ;0.01;7.39
MG; ; ;NA; ;Piperacilina/Tazobactam; ;13; ;0;M; ;Acinetobacter baumannii; ;R; ;0.01;40.54
MG; ;M;NA; ; ;R; ; ;0; ; ;Acinetobacter sp.;Gentamicina; ;13;0.0;0.45
MG;0; ; ; ;Ciprofloxacina;S; ; ; ;F;BRANCA;Salmonella Enteritidis; ; ;10;0.0;2.5
MG;0; ;NA;Acinetobacter sp.;Levofloxacina; ; ; ; ; ; ; ; ;R; ;0;0
MG;1; ; ; ;Ceftazidima;S;6; ; ;F; ;Acinetobacter sp.; ; ; ;0.07;9.45
MG;1; ; ;Acinetobacter sp.;Gentamicina;R; ; ; ;F;BRANCA; ; ; ;12;0.04;1.0
MS; ; ; ; ; ;R; ; ;0; ;NA; ; ; ; ;X;99.88
MS; ; ; ;Acinetobacter baumannii;Piperacilina/Tazobactam; ; ; ;0;M;NA; ; ;R;12;0.0;28.0
MS; ; ; ;Mycobacterium sp.; ; ; ; ;0; ;NA; ;Etambutol;S;12;0.03;2.57
MS; ; ;NA; ; ;R; ; ;0; ; ; ; ; ; ;X;99.88
MS;0; ; ; ; ;R; ; ; ; ;NA; ; ; ; ;X;0
MS;0; ; ; ;Isoniazida; ;13; ; ;F;NA;Mycobacterium sp.; ;S; ;0.01;30.77
MS;0; ;NA; ; ; ;8; ; ;M; ;Mycobacterium sp.;Isoniazida; ; ;0.06;18.93
MS;0; ;NA; ; ;R; ; ; ; ; ; ; ; ; ;X;0
MS;0; ;NA; ;Etambutol; ;9; ; ; ; ; ; ; ; ;X;0
MS;0;M; ;Mycobacterium sp.; ;S; ; ; ; ;NA; ;Isoniazida; ;13;0.02;1.65
MS;0;M;NA;Mycobacterium sp.;Rifampicina; ; ; ; ; ; ; ; ;S;11;0.05;18.41
PI; ; ; ;Acinetobacter baumannii;Ceftazidima;R;9; ;0;F;NA; ; ; ; ;0.0;27.78
PI; ; ;NA;Acinetobacter baumannii; ;S;1; ;0;F; ; ;Colistin; ; ;0.05;1.17
PI; ;F;NA; ;Ceftriaxona; ; ; ;0; ; ;Acinetobacter baumannii; ;R;11;0.0;3.92
PI;0; ; ; ; ;R;1; ; ;F;NA;Acinetobacter baumannii;Ampicilina; ; ;0.02;0.33
PI;0; ;NA; ; ; ; ; ; ;F; ;Acinetobacter baumannii;Tigeciclina;S;13;0.01;0.47
PI;0; ;NA; ;Gentamicina;S; ; ; ;M; ;Acinetobacter baumannii; ; ;9;0.0;2.02
PI;0;F; ; ;Amicacina;S; ; ; ; ;NA;Acinetobacter baumannii; ; ;7;0.01;10.67
PR; ; ; ; ; ; ;13; ;0; ;NA;Complexo Acinetobacter baumannii; ;S; ;0.38;4.04
PR; ; ; ; ; ; ;9; ;0; ;NA; ; ; ; ;0.55;93.99
PR; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ceftazidima; ; ; ; ;F;NA; ; ; ;13;0.18;23.65
PR; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Ertapenem; ;13; ;0;F;NA; ; ;R; ;0.18;42.95
PR; ; ;NA; ; ; ; ; ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina;R;13;0.2;1.07
PR; ; ;NA; ; ; ;11; ;0;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ciprofloxacina; ; ;0.04;1.92
PR; ; ;NA; ; ; ;13; ;0;M; ;Acinetobacter baumannii;Tobramicina; ; ;0.03;0.31
PR; ; ;NA; ; ; ;13; ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina;R; ;0.2;2.12
PR; ; ;NA; ;Ceftriaxona; ;13; ; ;F; ; ; ;R; ;0.15;45.35
PR; ; ;NA; ;Colistin; ; ; ;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;0.39;33.1
PR; ; ;NA;Complexo Acinetobacter baumannii;Gentamicina; ; ; ;0;M; ; ; ;S;13;0.02;9.62
PR; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Piperacilina/Tazobactam;R; ;0.76;5.86
PR; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0;F; ; ;Ciprofloxacina;R; ;0.2;2.91
PR; ; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0;F; ; ;Gentamicina;S; ;0.06;0.95
PR; ;F; ; ; ;R; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Cefuroxima; ;11;0.0;0.05
PR; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ;0; ; ; ;Amicacina;S; ;0.1;3.4
PR; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Amicacina; ; ; ;0; ; ; ; ;S;12;0.02;6.14
PR; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina/Sulbactam;R; ; ;0; ; ; ; ; ;12;0.05;17.27
PR; ;M; ; ; ; ;13; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Meropenem;R; ;0.24;4.5
PR; ;M; ; ; ;R; ; ; ; ;NA; ;Gentamicina; ; ;0.53;6.18
PR; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ; ; ; ; ; ; ; ; ;0;0
PR; ;M; ;Klebsiella pneumoniae subsp. pneumoniae;Cefoxitina;R; ; ; ; ;NA; ; ; ;11;0.01;8.14
PR; ;M;NA; ;Amicacina; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;7;0.01;1.7
PR; ;M;NA; ;Ciprofloxacina; ; ; ;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13;0.25;33.39
PR; ;M;NA;Klebsiella pneumoniae subsp. pneumoniae; ;R;3; ;0; ; ; ;Ceftriaxona; ; ;0.0;7.69
PR;0; ; ; ; ; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae;Gentamicina;R;12;0.11;0.6
PR;0; ; ; ;Tigeciclina; ;13; ; ;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S; ;0.07;11.94
PR;0; ; ;Complexo Acinetobacter baumannii;Tigeciclina;S;13; ; ;M;NA; ; ; ; ;0.04;60.0
PR;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;13; ; ;F;NA; ;Ciprofloxacina;R; ;0.2;2.91
PR;0; ; ;Klebsiella pneumoniae subsp. pneumoniae; ;S; ; ; ;M;NA; ; ; ; ;1.11;58.55
PR;0; ; ;Klebsiella pneumoniae subsp. pneumoniae;Aztreonam;R; ; ; ;F;NA; ; ; ;13;0.11;23.49
PR;0; ;NA; ; ; ; ; ; ;F; ;Klebsiella oxytoca;Ampicilina/Sulbactam;R;13;0.0;0.01
PR;0; ;NA; ;Ampicilina/Sulbactam; ; ; ; ; ; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;1;0;0
PR;0; ;NA; ;Ciprofloxacina;R;12; ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ;0.05;29.58
PR;0; ;NA; ;Ertapenem; ;12; ; ;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R; ;0.06;51.87
PR;0; ;NA; ;Gentamicina;R; ; ; ;F; ;Klebsiella pneumoniae subsp. pneumoniae; ; ;7;0.01;1.37
PR;0; ;NA;Acinetobacter baumannii; ; ; ; ; ;M; ; ;Minociclina;S;13;0.03;1.4
PR;0; ;NA;Complexo Acinetobacter baumannii;Levofloxacina; ;13; ; ;F; ; ; ;R; ;0.01;43.48
PR;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae; ;S; ; ; ;F; ; ;Colistin; ;13;0.15;7.75
PR;0; ;NA;Klebsiella pneumoniae subsp. pneumoniae;Ceftazidima;S;10; ; ;M; ; ; ; ; ;0;0
PR;0;F; ;Klebsiella pneumoniae subsp. pneumoniae;Ampicilina/Sulbactam;R; ; ; ; ;NA; ; ; ;13;0.18;58.42
PR;0;F;NA;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ; ; ;Meropenem;R;13;0.19;3.61
PR;0;M; ; ; ;R; ; ; ; ; ; ;Aztreonam; ;13;0.16;1.9
PR;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ; ; ; ; ; ;NA; ;Meropenem;R;13;0.23;3.15
PR;0;M; ;Klebsiella pneumoniae subsp. pneumoniae; ;R;13; ; ; ;NA; ;Aztreonam; ; ;0.15;4.92
PR;1; ; ; ;Amicacina;S; ; ; ;F;NA;Complexo Acinetobacter baumannii; ; ;9;0.02;0.11
PR;1;M;BRANCA; ; ;I; ; ; ; ; ;Complexo Acinetobacter baumannii;Ampicilina/Sulbactam; ;8;0.01;0.21
RJ; ; ; ; ;Ciprofloxacina; ;13; ;0;M;NA;Acinetobacter baumannii; ;R; ;0.03;37.27
RJ; ; ;AMARELA; ; ; ; ; ;0;M; ;Acinetobacter baumannii;Amicacina;R;13;0.0;2.41
RJ; ;F; ;Acinetobacter baumannii; ; ;9; ;0; ; ; ;Levofloxacina; ; ;0.0;7.14
RJ; ;F;NA; ;Meropenem;R; ; ; ; ; ;Acinetobacter baumannii; ; ;9;0.0;3.64
RJ; ;F;NA; ;Sulfametoxazol/trimetoprim; ; ; ;0; ; ;Acinetobacter baumannii; ;R;13;0.01;40.0
RJ; ;M; ; ;Cefotaxima;R;13; ;0; ;NA;Acinetobacter baumannii; ; ; ;0.01;60.0
RJ; ;M; ; ;Ceftriaxona;R; ; ;0; ;NA;Klebsiella oxytoca; ; ;12;0.0;3.12
